,Rate,Gdp,Import,Export
2022-06-01,1.030075,855968.8356164367,532287071787.87866,639260702107.709
2022-06-02,1.025833,856150.6027397243,532390523388.18726,639330394088.0261
2022-06-03,1.029644,856332.369863012,532493974988.49585,639400086068.3433
2022-06-04,1.031339,856514.1369862997,532597426588.80444,639469778048.6604
2022-06-05,1.030987,856695.9041095873,532700878189.11304,639539470028.9775
2022-06-06,1.031967,856877.671232875,532804329789.42163,639609162009.2947
2022-06-07,1.038273,857059.4383561626,532907781389.7302,639678853989.6118
2022-06-08,1.041675,857241.2054794503,533011232990.0388,639748545969.929
2022-06-09,1.048888,857422.972602738,533114684590.3474,639818237950.2461
2022-06-10,1.040442,857604.7397260256,533218136190.656,639887929930.5632
2022-06-11,1.039144,857786.5068493133,533321587790.9646,639957621910.8804
2022-06-12,1.039018,857968.2739726009,533425039391.2732,640027313891.1975
2022-06-13,1.037831,858150.0410958886,533528490991.5818,640097005871.5146
2022-06-14,1.038339,858331.8082191763,533631942591.8904,640166697851.8318
2022-06-15,1.042965,858513.5753424639,533735394192.199,640236389832.1489
2022-06-16,1.040383,858695.3424657516,533838845792.50757,640306081812.4661
2022-06-17,1.020113,858877.1095890392,533942297392.81616,640375773792.7832
2022-06-18,1.018937,859058.8767123269,534045748993.12476,640445465773.1003
2022-06-19,1.018937,859240.6438356146,534149200593.43335,640515157753.4175
2022-06-20,1.01732,859422.4109589022,534252652193.74194,640584849733.7346
2022-06-21,1.017525,859604.1780821899,534356103794.05054,640654541714.0518
2022-06-22,1.017515,859785.9452054775,534459555394.35913,640724233694.3689
2022-06-23,1.015735,859967.7123287652,534563006994.6677,640793925674.686
2022-06-24,1.011618,860149.4794520529,534666458594.9763,640863617655.0032
2022-06-25,1.012617,860331.2465753405,534769910195.2849,640933309635.3203
2022-06-26,1.012617,860513.0136986282,534873361795.5935,641003001615.6375
2022-06-27,1.011556,860694.7808219158,534976813395.9021,641072693595.9546
2022-06-28,1.011717,860876.5479452035,535080264996.2107,641142385576.2717
