,Rate,Gdp,Import,Export
2022-04-22,117.63591,71221.27397260298,47789386417.18114,41257193946.21363
2022-04-23,117.814161,71261.12328767148,47791524793.60834,41269378837.87686
2022-04-24,117.814161,71300.97260273997,47793663170.03554,41281563729.54009
2022-04-25,117.870227,71340.82191780847,47795801546.46274,41293748621.20332
2022-04-26,117.676988,71380.67123287696,47797939922.88994,41305933512.866554
2022-04-27,117.65303,71420.52054794546,47800078299.31714,41318118404.529785
2022-04-28,117.64803,71460.36986301396,47802216675.74434,41330303296.193016
2022-04-29,117.694384,71500.21917808245,47804355052.17154,41342488187.85625
2022-04-30,117.579745,71540.06849315095,47806493428.59874,41354673079.51948
2022-05-01,117.579745,71579.91780821944,47808631805.02594,41366857971.18271
2022-05-02,117.409566,71619.76712328794,47810770181.45314,41379042862.84594
2022-05-03,117.379512,71659.61643835643,47812908557.88034,41391227754.50917
2022-05-04,117.452506,71699.46575342493,47815046934.30754,41403412646.1724
2022-05-05,117.61114,71739.31506849342,47817185310.73474,41415597537.83563
2022-05-06,117.664174,71779.16438356192,47819323687.16194,41427782429.49886
2022-05-07,117.613875,71819.01369863041,47821462063.58914,41439967321.162094
2022-05-08,117.613875,71858.86301369891,47823600440.01634,41452152212.825325
2022-05-09,117.376186,71898.7123287674,47825738816.44354,41464337104.488556
2022-05-10,117.611335,71938.5616438359,47827877192.87074,41476521996.15179
2022-05-11,117.636294,71978.4109589044,47830015569.29794,41488706887.81502
2022-05-12,117.631041,72018.26027397289,47832153945.72514,41500891779.47825
2022-05-13,117.545037,72058.10958904139,47834292322.15234,41513076671.14148
2022-05-14,117.51079,72097.95890410988,47836430698.579544,41525261562.80471
2022-05-15,117.51079,72137.80821917838,47838569075.006744,41537446454.46794
2022-05-16,117.394576,72177.65753424687,47840707451.433945,41549631346.13117
2022-05-17,117.527504,72217.50684931537,47842845827.861145,41561816237.7944
2022-05-18,117.463923,72257.35616438386,47844984204.288345,41574001129.457634
2022-05-19,117.46418,72297.20547945236,47847122580.715546,41586186021.120865
2022-05-20,117.517445,72337.05479452085,47849260957.142746,41598370912.784096
2022-05-21,117.501969,72376.90410958935,47851399333.56995,41610555804.44733
2022-05-22,117.501969,72416.75342465784,47853537709.99715,41622740696.11056
2022-05-23,117.588904,72456.60273972634,47855676086.42435,41634925587.77379
2022-05-24,117.493403,72496.45205479483,47857814462.85155,41647110479.43702
