,Rate,Gdp,Import,Export
2022-01-04,5.218653,43286.56438356165,27857764725.12057,39814016438.35617
2022-01-05,5.192771,43288.4191780822,27868687212.586895,39808321917.80823
2022-01-06,5.20761,43290.27397260275,27879609700.05322,39802627397.260284
2022-01-07,5.190874,43292.1287671233,27890532187.519543,39796932876.71234
2022-01-08,5.230657,43293.98356164385,27901454674.985867,39791238356.1644
2022-01-09,5.199984,43295.8383561644,27912377162.45219,39785543835.616455
2022-01-10,5.192086,43297.69315068495,27923299649.918514,39779849315.06851
2022-01-11,5.224639,43299.5479452055,27934222137.38484,39774154794.52057
2022-01-12,5.211192,43301.40273972605,27945144624.851162,39768460273.972626
2022-01-13,5.251765,43303.2575342466,27956067112.317486,39762765753.42468
2022-01-14,5.255228,43305.11232876715,27966989599.78381,39757071232.87674
2022-01-15,5.222916,43306.9671232877,27977912087.250134,39751376712.3288
2022-01-16,5.222916,43308.82191780825,27988834574.716457,39745682191.78085
2022-01-17,5.219319,43310.6767123288,27999757062.18278,39739987671.23291
2022-01-18,5.2233,43312.53150684935,28010679549.649105,39734293150.68497
2022-01-19,5.179408,43314.3863013699,28021602037.11543,39728598630.137024
2022-01-20,5.197553,43316.24109589045,28032524524.581753,39722904109.58908
2022-01-21,5.171232,43318.095890411,28043447012.048077,39717209589.04114
2022-01-22,5.201612,43319.95068493155,28054369499.5144,39711515068.493195
2022-01-23,5.201612,43321.8054794521,28065291986.980724,39705820547.94525
2022-01-24,5.198033,43323.66027397265,28076214474.44705,39700126027.39731
2022-01-25,5.190779,43325.5150684932,28087136961.913372,39694431506.849365
2022-01-26,5.187389,43327.36986301375,28098059449.379696,39688736986.30142
2022-01-27,5.150348,43329.2246575343,28108981936.84602,39683042465.75348
2022-01-28,5.109864,43331.07945205485,28119904424.312344,39677347945.205536
2022-01-29,5.117308,43332.9342465754,28130826911.778667,39671653424.65759
2022-01-30,5.117308,43334.78904109595,28141749399.24499,39665958904.10965
2022-01-31,5.127495,43336.6438356165,28152671886.711315,39660264383.56171
2022-02-01,5.16271,43338.49863013705,28163594374.17764,39654569863.01376
2022-02-02,5.192387,43340.3534246576,28174516861.643963,39648875342.46582
2022-02-03,5.215289,43342.20821917815,28185439349.110287,39643180821.91788
2022-02-04,5.26305,43344.0630136987,28196361836.57661,39637486301.369934
2022-02-05,5.261069,43345.91780821925,28207284324.042934,39631791780.82199
2022-02-06,5.261069,43347.7726027398,28218206811.50926,39626097260.27405
2022-02-07,5.262677,43349.62739726035,28229129298.975582,39620402739.726105
2022-02-08,5.240242,43351.4821917809,28240051786.441906,39614708219.17816
2022-02-09,5.228018,43353.33698630145,28250974273.90823,39609013698.63022
2022-02-10,5.235773,43355.191780822,28261896761.374554,39603319178.082275
2022-02-11,5.232226,43357.04657534255,28272819248.840878,39597624657.53433
2022-02-12,5.198456,43358.9013698631,28283741736.3072,39591930136.98639
2022-02-13,5.221644,43360.75616438365,28294664223.773525,39586235616.438446
2022-02-14,5.223596,43362.6109589042,28305586711.23985,39580541095.8905
2022-02-15,5.180757,43364.46575342475,28316509198.706173,39574846575.34256
2022-02-16,5.200956,43366.3205479453,28327431686.172497,39569152054.79462
2022-02-17,5.217198,43368.17534246585,28338354173.63882,39563457534.24667
2022-02-18,5.208398,43370.0301369864,28349276661.105145,39557763013.69873
2022-02-19,5.197418,43371.88493150695,28360199148.57147,39552068493.15079
2022-02-20,5.197418,43373.7397260275,28371121636.037792,39546373972.602844
2022-02-21,5.196086,43375.59452054805,28382044123.504116,39540679452.0549
2022-02-22,5.192374,43377.4493150686,28392966610.97044,39534984931.50696
2022-02-23,5.201676,43379.30410958915,28403889098.436764,39529290410.959015
2022-02-24,5.172294,43381.1589041097,28414811585.903088,39523595890.41107
2022-02-25,5.136554,43383.01369863025,28425734073.36941,39517901369.86313
2022-02-26,5.168547,43384.8684931508,28436656560.835735,39512206849.315186
2022-02-27,5.145215,43386.72328767135,28447579048.30206,39506512328.76724
2022-02-28,5.097601,43388.5780821919,28458501535.768383,39500817808.2193
2022-03-01,5.164764,43390.43287671245,28469424023.234707,39495123287.67136
2022-03-02,5.133166,43392.287671233,28480346510.70103,39489428767.12341
2022-03-03,5.134589,43394.14246575355,28491268998.167355,39483734246.57547
2022-03-04,5.105049,43395.9972602741,28502191485.63368,39478039726.02753
2022-03-05,5.086323,43397.852054794654,28513113973.100002,39472345205.47958
2022-03-06,5.086323,43399.706849315204,28524036460.566326,39466650684.93164
2022-03-07,5.041534,43401.561643835754,28534958948.03265,39460956164.3837
2022-03-08,5.052538,43403.416438356304,28545881435.498974,39455261643.835754
2022-03-09,5.088604,43405.271232876854,28556803922.965298,39449567123.28781
2022-03-10,5.146359,43407.126027397404,28567726410.43162,39443872602.73987
2022-03-11,5.09233,43408.980821917954,28578648897.897945,39438178082.191925
2022-03-12,5.057765,43410.835616438504,28589571385.36427,39432483561.64398
2022-03-13,5.057765,43412.690410959054,28600493872.830593,39426789041.09604
2022-03-14,5.059161,43414.545205479604,28611416360.296917,39421094520.548096
2022-03-15,5.067239,43416.400000000154,28622338847.76324,39415400000.00015
2022-03-16,5.106963,43418.254794520704,28633261335.229565,39409705479.45221
2022-03-17,5.134297,43420.109589041254,28644183822.69589,39404010958.90427
2022-03-18,5.167263,43421.964383561804,28655106310.162212,39398316438.35632
2022-03-19,5.138599,43423.819178082354,28666028797.628536,39392621917.80838
2022-03-20,5.138599,43425.673972602905,28676951285.09486,39386927397.26044
2022-03-21,5.131503,43427.528767123455,28687873772.561184,39381232876.712494
2022-03-22,5.121112,43429.383561644005,28698796260.027508,39375538356.16455
2022-03-23,5.136539,43431.238356164555,28709718747.49383,39369843835.61661
2022-03-24,5.116436,43433.093150685105,28720641234.960155,39364149315.068665
2022-03-25,5.125261,43434.947945205655,28731563722.42648,39358454794.52072
2022-03-26,5.12388,43436.802739726205,28742486209.892803,39352760273.97278
2022-03-27,5.140933,43438.657534246755,28753408697.359127,39347065753.424835
2022-03-28,5.129988,43440.512328767305,28764331184.82545,39341371232.87689
2022-03-29,5.179269,43442.367123287855,28775253672.291775,39335676712.32895
2022-03-30,5.213802,43444.221917808405,28786176159.7581,39329982191.781006
2022-03-31,5.180607,43446.076712328955,28797098647.224422,39324287671.23306
2022-04-01,5.124602,43447.931506849505,28808021134.690746,39318593150.68512
2022-04-02,5.138783,43449.786301370055,28818943622.15707,39312898630.13718
2022-04-03,5.138798,43451.641095890605,28829866109.623394,39307204109.58923
2022-04-04,5.118727,43453.495890411155,28840788597.089718,39301509589.04129
2022-04-05,5.059649,43455.350684931705,28851711084.55604,39295815068.49335
2022-04-06,5.09638,43457.205479452256,28862633572.022366,39290120547.945404
2022-04-07,5.115678,43459.060273972806,28873556059.48869,39284426027.39746
2022-04-08,5.109496,43460.915068493356,28884478546.955013,39278731506.84952
2022-04-09,5.084491,43462.769863013906,28895401034.421337,39273036986.301575
2022-04-10,5.084491,43464.624657534456,28906323521.88766,39267342465.75363
2022-04-11,5.089025,43466.479452055006,28917246009.353985,39261647945.20569
2022-04-12,5.108501,43468.334246575556,28928168496.82031,39255953424.657745
2022-04-13,5.082504,43470.189041096106,28939090984.286633,39250258904.1098
2022-04-14,5.086555,43472.043835616656,28950013471.752956,39244564383.56186
2022-04-15,5.074469,43473.898630137206,28960935959.21928,39238869863.013916
2022-04-16,5.066578,43475.753424657756,28971858446.685604,39233175342.46597
2022-04-17,5.066578,43477.608219178306,28982780934.151928,39227480821.91803
2022-04-18,5.128377,43479.463013698856,28993703421.61825,39221786301.37009
2022-04-20,5.094701,43483.172602739956,29015548396.5509,39210397260.2742
2022-04-21,5.115659,43485.02739726051,29026470884.017223,39204702739.72626
2022-04-22,5.137666,43486.88219178106,29037393371.483547,39199008219.178314
2022-04-23,5.086912,43488.73698630161,29048315858.94987,39193313698.63037
2022-04-24,5.100782,43490.59178082216,29059238346.416195,39187619178.08243
2022-04-25,5.103209,43492.44657534271,29070160833.88252,39181924657.534485
2022-04-26,5.083817,43494.30136986326,29081083321.348843,39176230136.98654
2022-04-27,5.01121,43496.15616438381,29092005808.815166,39170535616.4386
2022-04-28,5.005113,43498.01095890436,29102928296.28149,39164841095.890656
2022-04-29,5.014566,43499.86575342491,29113850783.747814,39159146575.34271
2022-04-30,5.045645,43501.72054794546,29124773271.214138,39153452054.79477
2022-05-01,5.045645,43503.57534246601,29135695758.68046,39147757534.246826
2022-05-02,5.03828,43505.43013698656,29146618246.146786,39142063013.69888
2022-05-03,5.038713,43507.28493150711,29157540733.61311,39136368493.15094
2022-05-04,5.046011,43509.13972602766,29168463221.079433,39130673972.603
2022-05-05,5.089693,43510.99452054821,29179385708.545757,39124979452.05505
2022-05-06,5.046429,43512.84931506876,29190308196.01208,39119284931.50711
2022-05-07,5.05293,43514.70410958931,29201230683.478405,39113590410.95917
2022-05-08,5.05293,43516.55890410986,29212153170.94473,39107895890.411224
2022-05-09,5.041861,43518.41369863041,29223075658.411053,39102201369.86328
2022-05-10,5.072658,43520.26849315096,29233998145.877377,39096506849.31534
2022-05-11,5.060827,43522.12328767151,29244920633.3437,39090812328.767395
2022-05-12,5.05164,43523.97808219206,29255843120.810024,39085117808.21945
2022-05-13,4.997579,43525.83287671261,29266765608.27635,39079423287.67151
2022-05-14,5.012792,43527.68767123316,29277688095.742672,39073728767.123566
2022-05-15,5.012792,43529.54246575371,29288610583.208996,39068034246.57562
2022-05-16,5.007811,43531.39726027426,29299533070.67532,39062339726.02768
2022-05-17,5.040827,43533.25205479481,29310455558.141644,39056645205.47974
2022-05-18,5.091767,43535.10684931536,29321378045.607967,39050950684.93179
2022-05-19,5.031153,43536.96164383591,29332300533.07429,39045256164.38385
2022-05-20,5.087754,43538.81643835646,29343223020.540615,39039561643.83591
2022-05-21,5.085859,43540.67123287701,29354145508.00694,39033867123.287964
