,Rate,Gdp,Import,Export
2022-10-09,1991.373249,64153.912328767314,31331479282.338017,29443823295.564995
2022-10-10,1989.521052,64156.86575342485,31330037720.039783,29446281078.021793
2022-10-11,1985.051537,64159.81917808238,31328596157.74155,29448738860.478592
2022-10-12,1982.098325,64162.77260273992,31327154595.443317,29451196642.93539
2022-10-13,1986.654925,64165.72602739745,31325713033.145084,29453654425.39219
2022-10-14,1995.70917,64168.67945205499,31324271470.84685,29456112207.848988
2022-10-15,1990.373406,64171.63287671252,31322829908.54862,29458569990.305786
2022-10-16,1990.373406,64174.58630137006,31321388346.250385,29461027772.762585
2022-10-17,1992.98008,64177.53972602759,31319946783.952152,29463485555.219383
2022-10-18,2013.954946,64180.49315068513,31318505221.65392,29465943337.67618
2022-10-19,2016.735619,64183.44657534266,31317063659.355686,29468401120.13298
2022-10-20,2001.943202,64186.4000000002,31315622097.057453,29470858902.58978
2022-10-21,2007.107285,64189.35342465773,31314180534.75922,29473316685.046577
2022-10-22,2024.554524,64192.30684931527,31312738972.460987,29475774467.503376
2022-10-23,2024.554524,64195.2602739728,31311297410.162754,29478232249.960175
2022-10-24,2023.07873,64198.21369863034,31309855847.86452,29480690032.416973
2022-10-25,2001.948072,64201.16712328787,31308414285.566288,29483147814.87377
2022-10-26,1998.217499,64204.12054794541,31306972723.268055,29485605597.33057
2022-10-27,2022.545349,64207.07397260294,31305531160.969822,29488063379.78737
2022-10-28,2004.483382,64210.02739726048,31304089598.67159,29490521162.244167
2022-10-29,2032.783131,64212.98082191801,31302648036.373356,29492978944.700966
2022-10-30,2032.783131,64215.93424657555,31301206474.075123,29495436727.157764
2022-10-31,2030.810653,64218.88767123308,31299764911.77689,29497894509.614563
2022-11-01,2015.868182,64221.84109589062,31298323349.478657,29500352292.07136
2022-11-02,2016.461405,64224.79452054815,31296881787.180424,29502810074.52816
2022-11-03,2006.488318,64227.74794520569,31295440224.88219,29505267856.98496
2022-11-04,1994.662269,64230.70136986322,31293998662.583958,29507725639.441757
2022-11-05,2040.632465,64233.65479452076,31292557100.285725,29510183421.898556
2022-11-06,2040.632465,64236.60821917829,31291115537.98749,29512641204.355354
2022-11-07,2030.295596,64239.56164383583,31289673975.68926,29515098986.812153
2022-11-08,2048.188489,64242.51506849336,31288232413.391026,29517556769.26895
2022-11-09,2057.838646,64245.4684931509,31286790851.092793,29520014551.72575
2022-11-10,2051.460003,64248.42191780843,31285349288.79456,29522472334.18255
2022-11-11,2082.919098,64251.375342465966,31283907726.496326,29524930116.639347
2022-11-12,2120.00153,64254.3287671235,31282466164.198093,29527387899.096146
2022-11-13,2120.221435,64257.282191781036,31281024601.89986,29529845681.552944
2022-11-14,2112.367204,64260.23561643857,31279583039.601627,29532303464.009743
2022-11-15,2114.954747,64263.189041096106,31278141477.303394,29534761246.46654
2022-11-16,2117.80909,64266.14246575364,31276699915.00516,29537219028.92334
2022-11-17,2129.584807,64269.095890411176,31275258352.70693,29539676811.38014
2022-11-18,2121.826328,64272.04931506871,31273816790.408695,29542134593.836937
2022-11-19,2114.619988,64275.002739726246,31272375228.110462,29544592376.293736
2022-11-20,2114.619988,64277.95616438378,31270933665.81223,29547050158.750534
2022-11-21,2110.15343,64280.909589041315,31269492103.513996,29549507941.207333
2022-11-22,2099.675465,64283.86301369885,31268050541.215763,29551965723.66413
2022-11-23,2113.907253,64286.816438356385,31266608978.91753,29554423506.12093
2022-11-24,2133.750432,64289.76986301392,31265167416.619297,29556881288.57773
2022-11-25,2132.092372,64292.723287671455,31263725854.321064,29559339071.034527
2022-11-26,2138.087465,64295.67671232899,31262284292.02283,29561796853.491325
2022-11-27,2138.087465,64298.630136986525,31260842729.724598,29564254635.948124
2022-11-28,2130.320491,64301.58356164406,31259401167.426365,29566712418.404922
2022-11-29,2121.549019,64304.536986301595,31257959605.12813,29569170200.86172
2022-11-30,2120.37136,64307.49041095913,31256518042.8299,29571627983.31852
2022-12-01,2142.063615,64310.443835616665,31255076480.531666,29574085765.77532
2022-12-02,2158.137165,64313.3972602742,31253634918.233433,29576543548.232117
2022-12-03,2160.054221,64316.350684931735,31252193355.9352,29579001330.688915
2022-12-04,2158.251227,64319.30410958927,31250751793.636967,29581459113.145714
2022-12-05,2162.081559,64322.257534246804,31249310231.338734,29583916895.602512
2022-12-06,2150.605693,64325.21095890434,31247868669.0405,29586374678.05931
2022-12-07,2142.519559,64328.164383561874,31246427106.742268,29588832460.51611
2022-12-08,2142.286177,64331.11780821941,31244985544.444035,29591290242.972908
2022-12-09,2145.918994,64334.071232876944,31243543982.1458,29593748025.429707
2022-12-10,2151.662829,64337.02465753448,31242102419.84757,29596205807.886505
2022-12-11,2151.55773,64339.978082192014,31240660857.549335,29598663590.343304
2022-12-12,2146.192996,64342.93150684955,31239219295.251102,29601121372.800102
2022-12-13,2150.038383,64345.884931507084,31237777732.95287,29603579155.2569
2022-12-14,2165.803839,64348.83835616462,31236336170.654636,29606036937.7137
2022-12-15,2175.584186,64351.791780822154,31234894608.356403,29608494720.170498
2022-12-16,2168.269022,64354.74520547969,31233453046.05817,29610952502.627296
2022-12-17,2154.399895,64357.69863013722,31232011483.759937,29613410285.084095
2022-12-18,2154.856601,64360.65205479476,31230569921.461704,29615868067.540894
2022-12-19,2153.760678,64363.60547945229,31229128359.16347,29618325849.997692
2022-12-20,2153.900751,64366.55890410983,31227686796.86524,29620783632.45449
2022-12-21,2160.191212,64369.51232876736,31226245234.567005,29623241414.91129
2022-12-22,2157.148709,64372.4657534249,31224803672.268772,29625699197.368088
2022-12-23,2155.541937,64375.41917808243,31223362109.97054,29628156979.824886
2022-12-24,2170.426036,64378.37260273997,31221920547.672306,29630614762.281685
2022-12-25,2170.889108,64381.3260273975,31220478985.374073,29633072544.738483
2022-12-26,2170.902057,64384.27945205504,31219037423.07584,29635530327.195282
2022-12-27,2166.391228,64387.23287671257,31217595860.777607,29637988109.65208
2022-12-28,2164.778715,64390.18630137011,31216154298.479374,29640445892.10888
2022-12-29,2156.957421,64393.13972602764,31214712736.18114,29642903674.565678
2022-12-30,2163.107438,64396.09315068518,31213271173.882908,29645361457.022476
2022-12-31,2177.526898,64399.04657534271,31211829611.584675,29647819239.479275
2023-01-01,2177.526898,64402.0,31210388049.2862,29650277021.9361
2023-01-02,2171.808177,64420.10684931507,31223488992.84045,29665616444.70086
2023-01-03,2166.372598,64438.213698630134,31236589936.3947,29680955867.46562
2023-01-04,2139.720681,64456.3205479452,31249690879.948948,29696295290.230377
2023-01-05,2150.801044,64474.42739726027,31262791823.503197,29711634712.995136
2023-01-06,2133.572118,64492.534246575335,31275892767.057446,29726974135.759895
2023-01-07,2161.55634,64510.6410958904,31288993710.611694,29742313558.524654
2023-01-08,2161.55634,64528.74794520547,31302094654.165943,29757652981.289413
2023-01-09,2178.351125,64546.854794520536,31315195597.720192,29772992404.054173
2023-01-10,2175.709227,64564.9616438356,31328296541.27444,29788331826.81893
2023-01-11,2164.431995,64583.06849315067,31341397484.82869,29803671249.58369
2023-01-12,2184.666055,64601.175342465736,31354498428.38294,29819010672.34845
2023-01-13,2204.065946,64619.2821917808,31367599371.937187,29834350095.11321
2023-01-14,2201.554482,64637.38904109587,31380700315.491436,29849689517.877968
2023-01-15,2201.554482,64655.49589041094,31393801259.045685,29865028940.642727
2023-01-16,2198.357004,64673.602739726004,31406902202.599934,29880368363.407486
2023-01-17,2198.334878,64691.70958904107,31420003146.154182,29895707786.172245
2023-01-18,2189.74255,64709.81643835614,31433104089.70843,29911047208.937004
2023-01-19,2188.63005,64727.923287671205,31446205033.26268,29926386631.701763
2023-01-20,2198.369413,64746.03013698627,31459305976.81693,29941726054.466522
2023-01-21,2206.324627,64764.13698630134,31472406920.371178,29957065477.23128
2023-01-22,2206.453469,64782.243835616406,31485507863.925426,29972404899.99604
2023-01-23,2205.085385,64800.35068493147,31498608807.479675,29987744322.7608
2023-01-24,2216.271057,64818.45753424654,31511709751.033924,30003083745.52556
2023-01-25,2220.360462,64836.56438356161,31524810694.588173,30018423168.290318
2023-01-26,2233.746926,64854.67123287667,31537911638.14242,30033762591.055077
2023-01-27,2227.185897,64872.77808219174,31551012581.69667,30049102013.819836
2023-01-28,2223.429662,64890.88493150681,31564113525.25092,30064441436.584595
2023-01-29,2223.429662,64908.991780821874,31577214468.80517,30079780859.349354
2023-01-30,2223.14051,64927.09863013694,31590315412.359417,30095120282.114113
2023-01-31,2218.569585,64945.20547945201,31603416355.913666,30110459704.878872
2023-02-01,2218.050229,64963.312328767075,31616517299.467915,30125799127.64363
2023-02-02,2250.543714,64981.41917808214,31629618243.022163,30141138550.40839
2023-02-03,2228.348523,64999.52602739721,31642719186.576412,30156477973.17315
2023-02-04,2214.281236,65017.632876712276,31655820130.13066,30171817395.93791
2023-02-05,2214.281236,65035.73972602734,31668921073.68491,30187156818.702667
2023-02-06,2205.993383,65053.84657534241,31682022017.23916,30202496241.467426
2023-02-07,2194.865148,65071.95342465748,31695122960.793407,30217835664.232185
2023-02-08,2195.727106,65090.060273972544,31708223904.347656,30233175086.996944
2023-02-09,2195.164499,65108.16712328761,31721324847.901905,30248514509.761703
2023-02-10,2195.867704,65126.27397260268,31734425791.456154,30263853932.526463
2023-02-11,2187.984215,65144.380821917744,31747526735.010403,30279193355.29122
2023-02-12,2188.452508,65162.48767123281,31760627678.56465,30294532778.05598
2023-02-13,2182.404696,65180.59452054788,31773728622.1189,30309872200.82074
2023-02-14,2194.700598,65198.701369862945,31786829565.67315,30325211623.5855
2023-02-15,2194.98228,65216.80821917801,31799930509.227398,30340551046.350258
2023-02-16,2188.556714,65234.91506849308,31813031452.781647,30355890469.115017
2023-02-17,2182.605647,65253.021917808146,31826132396.335896,30371229891.879776
2023-02-18,2194.35005,65271.12876712321,31839233339.890144,30386569314.644535
2023-02-19,2194.458997,65289.23561643828,31852334283.444393,30401908737.409294
2023-02-20,2185.845132,65307.34246575335,31865435226.998642,30417248160.174053
2023-02-21,2186.124292,65325.449315068414,31878536170.55289,30432587582.938812
2023-02-22,2178.336117,65343.55616438348,31891637114.10714,30447927005.70357
2023-02-23,2171.246182,65361.66301369855,31904738057.66139,30463266428.46833
2023-02-24,2169.334701,65379.769863013615,31917839001.215637,30478605851.23309
2023-02-25,2164.593232,65397.87671232868,31930939944.769886,30493945273.99785
2023-02-26,2164.470233,65415.98356164375,31944040888.324135,30509284696.762608
2023-02-27,2157.392063,65434.090410958815,31957141831.878384,30524624119.527367
2023-02-28,2170.216676,65452.19726027388,31970242775.432632,30539963542.292126
2023-03-01,2162.242741,65470.30410958895,31983343718.98688,30555302965.056885
2023-03-02,2181.403665,65488.410958904016,31996444662.54113,30570642387.821644
2023-03-03,2168.476551,65506.51780821908,32009545606.09538,30585981810.586403
2023-03-04,2177.755807,65524.62465753415,32022646549.649628,30601321233.351162
2023-03-05,2177.964163,65542.73150684922,32035747493.203876,30616660656.11592
2023-03-06,2174.791546,65560.83835616428,32048848436.758125,30632000078.88068
2023-03-07,2186.592489,65578.94520547935,32061949380.312374,30647339501.64544
2023-03-08,2156.997867,65597.05205479442,32075050323.866623,30662678924.4102
2023-03-09,2160.747757,65615.15890410948,32088151267.42087,30678018347.174957
2023-03-10,2171.403554,65633.26575342455,32101252210.97512,30693357769.939716
2023-03-11,2185.858881,65651.37260273962,32114353154.52937,30708697192.704475
2023-03-12,2185.858881,65669.47945205469,32127454098.08362,30724036615.469234
2023-03-13,2192.820429,65687.58630136975,32140555041.637867,30739376038.233994
2023-03-14,2196.907799,65705.69315068482,32153655985.192116,30754715460.998753
2023-03-15,2199.735391,65723.79999999989,32166756928.746365,30770054883.76351
2023-03-16,2171.497002,65741.90684931495,32179857872.300613,30785394306.52827
2023-03-17,2178.528085,65760.01369863002,32192958815.854862,30800733729.29303
2023-03-18,2206.332389,65778.12054794509,32206059759.40911,30816073152.05779
2023-03-19,2206.332389,65796.22739726015,32219160702.96336,30831412574.822548
2023-03-20,2192.261726,65814.33424657522,32232261646.51761,30846751997.587307
2023-03-21,2199.380685,65832.44109589029,32245362590.071857,30862091420.352066
2023-03-22,2211.143054,65850.54794520536,32258463533.626106,30877430843.116825
2023-03-23,2231.18635,65868.65479452042,32271564477.180355,30892770265.881584
2023-03-24,2221.956752,65886.76164383549,32284665420.734604,30908109688.646343
2023-03-25,2212.151014,65904.86849315056,32297766364.288853,30923449111.411102
2023-03-26,2212.389519,65922.97534246562,32310867307.8431,30938788534.17586
2023-03-27,2209.446091,65941.08219178069,32323968251.39735,30954127956.94062
2023-03-28,2221.238403,65959.18904109576,32337069194.9516,30969467379.70538
2023-03-29,2224.592181,65977.29589041082,32350170138.505848,30984806802.47014
2023-03-30,2219.627375,65995.40273972589,32363271082.060097,31000146225.234898
2023-03-31,2232.897942,66013.50958904096,32376372025.614346,31015485647.999657
2023-04-01,2224.145267,66031.61643835602,32389472969.168594,31030825070.764416
2023-04-02,2224.145267,66049.72328767109,32402573912.722843,31046164493.529175
2023-04-03,2211.030974,66067.83013698616,32415674856.277092,31061503916.293934
2023-04-04,2231.503734,66085.93698630123,32428775799.83134,31076843339.058693
2023-04-05,2245.737952,66104.04383561629,32441876743.38559,31092182761.823452
2023-04-06,2235.111749,66122.15068493136,32454977686.93984,31107522184.58821
2023-04-07,2238.895989,66140.25753424643,32468078630.494087,31122861607.35297
2023-04-08,2252.578263,66158.3643835615,32481179574.048336,31138201030.11773
2023-04-09,2252.578263,66176.47123287656,32494280517.602585,31153540452.88249
2023-04-10,2235.329511,66194.57808219163,32507381461.156834,31168879875.647247
2023-04-11,2228.50073,66212.6849315067,32520482404.711082,31184219298.412006
2023-04-12,2234.643458,66230.79178082176,32533583348.26533,31199558721.176765
