,Rate,Gdp,Import,Export
2022-04-30,3157.971083,18179.180821917926,12649497915.031307,12460338131.630335
2022-05-01,3157.971083,18187.86301369875,12653109630.507599,12472699631.272442
2022-05-02,3153.400403,18196.54520547957,12656721345.98389,12485061130.914549
2022-05-03,3150.267385,18205.227397260394,12660333061.460182,12497422630.556656
2022-05-04,3151.657863,18213.909589041217,12663944776.936474,12509784130.198763
2022-05-05,3182.536515,18222.59178082204,12667556492.412766,12522145629.84087
2022-05-06,3155.343272,18231.273972602863,12671168207.889057,12534507129.482977
2022-05-07,3159.004263,18239.956164383686,12674779923.365349,12546868629.125084
2022-05-08,3159.004263,18248.63835616451,12678391638.84164,12559230128.76719
2022-05-09,3152.62015,18257.32054794533,12682003354.317932,12571591628.409298
2022-05-10,3161.705682,18266.002739726155,12685615069.794224,12583953128.051405
2022-05-11,3154.313892,18274.684931506978,12689226785.270515,12596314627.693512
2022-05-12,3148.575652,18283.3671232878,12692838500.746807,12608676127.335619
2022-05-13,3108.4473,18292.049315068623,12696450216.223099,12621037626.977726
2022-05-14,3202.091988,18300.731506849446,12700061931.69939,12633399126.619833
2022-05-15,3202.091988,18309.41369863027,12703673647.175682,12645760626.26194
2022-05-16,3198.926993,18318.095890411092,12707285362.651974,12658122125.904047
2022-05-17,3213.36727,18326.778082191915,12710897078.128265,12670483625.546154
2022-05-18,3245.821021,18335.460273972738,12714508793.604557,12682845125.188261
2022-05-19,3220.667225,18344.14246575356,12718120509.080849,12695206624.830368
2022-05-20,3253.406167,18352.824657534384,12721732224.55714,12707568124.472475
2022-05-21,3248.766242,18361.506849315207,12725343940.033432,12719929624.114582
2022-05-22,3248.766242,18370.18904109603,12728955655.509724,12732291123.75669
2022-05-23,3251.17166,18378.871232876852,12732567370.986015,12744652623.398796
2022-05-24,3285.448144,18387.553424657675,12736179086.462307,12757014123.040903
2022-05-25,3298.164516,18396.2356164385,12739790801.938599,12769375622.68301
2022-05-26,3290.280759,18404.91780821932,12743402517.41489,12781737122.325117
2022-05-27,3301.882921,18413.600000000144,12747014232.891182,12794098621.967224
2022-05-28,3301.936971,18422.282191780967,12750625948.367474,12806460121.609331
2022-05-29,3301.936971,18430.96438356179,12754237663.843765,12818821621.251438
2022-05-30,3299.934088,18439.646575342613,12757849379.320057,12831183120.893545
2022-05-31,3313.016139,18448.328767123436,12761461094.796349,12843544620.535652
2022-06-01,3301.317191,18457.01095890426,12765072810.27264,12855906120.17776
2022-06-02,3276.559315,18465.69315068508,12768684525.748932,12868267619.819866
2022-06-03,3306.070557,18474.375342465904,12772296241.225224,12880629119.461973
2022-06-04,3297.1747,18483.057534246727,12775907956.701515,12892990619.10408
2022-06-05,3297.1747,18491.73972602755,12779519672.177807,12905352118.746187
2022-06-06,3298.943364,18500.421917808373,12783131387.654099,12917713618.388294
2022-06-07,3286.853077,18509.104109589196,12786743103.13039,12930075118.030401
2022-06-08,3290.121677,18517.78630137002,12790354818.606682,12942436617.672508
2022-06-09,3295.021231,18526.468493150842,12793966534.082973,12954798117.314615
2022-06-10,3267.335537,18535.150684931665,12797578249.559265,12967159616.956722
2022-06-11,3235.048407,18543.832876712488,12801189965.035557,12979521116.59883
2022-06-12,3235.048407,18552.51506849331,12804801680.511848,12991882616.240936
2022-06-13,3254.639785,18561.197260274133,12808413395.98814,13004244115.883043
2022-06-14,3248.080746,18569.879452054956,12812025111.464432,13016605615.52515
2022-06-15,3252.319343,18578.56164383578,12815636826.940723,13028967115.167257
2022-06-16,3259.461543,18587.243835616602,12819248542.417015,13041328614.809364
2022-06-17,3285.847843,18595.926027397425,12822860257.893307,13053690114.451471
2022-06-18,3271.590855,18604.608219178248,12826471973.369598,13066051614.093578
2022-06-19,3271.590855,18613.29041095907,12830083688.84589,13078413113.735685
2022-06-20,3277.369267,18621.972602739894,12833695404.322182,13090774613.377792
