,Rate,Gdp,Import,Export
2021-12-28,37.976883,495760.6164383504,334080803175.8709,323803084003.8293
2021-12-29,37.936916,495731.71232876135,334183232967.10626,323880179268.50006
2021-12-30,37.857906,495702.8082191723,334285662758.3416,323957274533.17084
2021-12-31,37.738892,495673.90410958324,334388092549.57697,324034369797.8416
2022-01-01,37.747586,495645.0,334490522340.808,324111465062.512
2022-01-02,37.747586,495700.5095890411,334469943067.09656,324148009839.8544
2022-01-03,37.736769,495756.01917808224,334449363793.38513,324184554617.1967
2022-01-04,37.63881,495811.52876712335,334428784519.6737,324221099394.53906
2022-01-05,37.46374,495867.03835616447,334408205245.9623,324257644171.8814
2022-01-06,37.637518,495922.5479452056,334387625972.25085,324294188949.22375
2022-01-07,37.878018,495978.0575342467,334367046698.5394,324330733726.5661
2022-01-08,38.209798,496033.5671232878,334346467424.828,324367278503.90845
2022-01-09,38.187074,496089.07671232894,334325888151.1166,324403823281.2508
2022-01-10,38.209109,496144.58630137006,334305308877.40515,324440368058.59314
2022-01-11,38.051402,496200.0958904112,334284729603.6937,324476912835.9355
2022-01-12,37.94217,496255.6054794523,334264150329.9823,324513457613.27783
2022-01-13,38.095899,496311.1150684934,334243571056.2709,324550002390.6202
2022-01-14,38.038306,496366.6246575345,334222991782.55945,324586547167.9625
2022-01-15,37.87071,496422.13424657565,334202412508.848,324623091945.3049
2022-01-16,37.904959,496477.64383561676,334181833235.1366,324659636722.6472
2022-01-17,37.915337,496533.1534246579,334161253961.4252,324696181499.98956
2022-01-18,37.622947,496588.663013699,334140674687.71375,324732726277.3319
2022-01-19,37.571379,496644.1726027401,334120095414.0023,324769271054.67426
2022-01-20,37.330793,496699.68219178123,334099516140.2909,324805815832.0166
2022-01-21,37.402132,496755.19178082235,334078936866.57947,324842360609.35895
2022-01-22,37.337884,496810.70136986347,334058357592.86804,324878905386.7013
2022-01-23,37.337884,496866.2109589046,334037778319.1566,324915450164.04364
2022-01-24,37.444516,496921.7205479457,334017199045.4452,324951994941.386
2022-01-25,37.328555,496977.2301369868,333996619771.73376,324988539718.72833
2022-01-26,37.233091,497032.73972602794,333976040498.02234,325025084496.0707
2022-01-27,37.247255,497088.24931506906,333955461224.3109,325061629273.413
2022-01-28,37.074271,497143.7589041102,333934881950.5995,325098174050.7554
2022-01-29,37.238467,497199.2684931513,333914302676.88806,325134718828.0977
2022-01-30,37.238467,497254.7780821924,333893723403.17664,325171263605.44006
2022-01-31,37.282688,497310.2876712335,333873144129.4652,325207808382.7824
2022-02-01,37.37041,497365.79726027464,333852564855.7538,325244353160.12476
2022-02-02,37.423792,497421.30684931576,333831985582.04236,325280897937.4671
2022-02-03,37.495292,497476.8164383569,333811406308.33093,325317442714.80945
2022-02-04,37.821358,497532.326027398,333790827034.6195,325353987492.1518
2022-02-05,37.753473,497587.8356164391,333770247760.9081,325390532269.49414
2022-02-06,37.753473,497643.34520548023,333749668487.19666,325427077046.8365
2022-02-07,37.735655,497698.85479452135,333729089213.4852,325463621824.17883
2022-02-08,37.689042,497754.36438356247,333708509939.7738,325500166601.5212
2022-02-09,37.520121,497809.8739726036,333687930666.0624,325536711378.8635
2022-02-10,37.364123,497865.3835616447,333667351392.35095,325573256156.2059
2022-02-11,37.323023,497920.8931506858,333646772118.6395,325609800933.5482
2022-02-12,37.128459,497976.40273972694,333626192844.9281,325646345710.89056
2022-02-13,37.128459,498031.91232876806,333605613571.2167,325682890488.2329
2022-02-14,37.037265,498087.4219178092,333585034297.50525,325719435265.57526
2022-02-15,36.610473,498142.9315068503,333564455023.7938,325755980042.9176
2022-02-16,36.747304,498198.4410958914,333543875750.0824,325792524820.25995
2022-02-17,36.703531,498253.9506849325,333523296476.371,325829069597.6023
2022-02-18,36.475872,498309.46027397364,333502717202.65955,325865614374.94464
2022-02-19,36.406124,498364.96986301476,333482137928.9481,325902159152.287
2022-02-20,36.406124,498420.4794520559,333461558655.2367,325938703929.62933
2022-02-21,36.402424,498475.989041097,333440979381.52527,325975248706.9717
2022-02-22,36.538603,498531.4986301381,333420400107.81384,326011793484.314
2022-02-23,36.75016,498587.00821917923,333399820834.1024,326048338261.6564
2022-02-24,36.490113,498642.51780822035,333379241560.391,326084883038.9987
2022-02-25,36.412382,498698.02739726147,333358662286.67957,326121427816.34106
2022-02-26,36.591538,498753.5369863026,333338083012.96814,326157972593.6834
2022-02-27,36.572977,498809.0465753437,333317503739.2567,326194517371.02576
2022-02-28,36.576158,498864.5561643848,333296924465.5453,326231062148.3681
2022-03-01,36.611875,498920.06575342594,333276345191.83386,326267606925.71045
2022-03-02,36.401508,498975.57534246705,333255765918.12244,326304151703.0528
2022-03-03,36.009571,499031.0849315082,333235186644.411,326340696480.39514
2022-03-04,35.995976,499086.5945205493,333214607370.6996,326377241257.7375
2022-03-05,35.78146,499142.1041095904,333194028096.98816,326413786035.07983
2022-03-06,35.78146,499197.6136986315,333173448823.27673,326450330812.4222
2022-03-07,35.622051,499253.12328767264,333152869549.5653,326486875589.7645
2022-03-08,35.920358,499308.63287671376,333132290275.8539,326523420367.1069
2022-03-09,36.223751,499364.1424657549,333111711002.14246,326559965144.4492
2022-03-10,36.505196,499419.652054796,333091131728.431,326596509921.79156
2022-03-11,36.478749,499475.1616438371,333070552454.7196,326633054699.1339
2022-03-12,36.376359,499530.67123287823,333049973181.0082,326669599476.47626
2022-03-13,36.376359,499586.18082191935,333029393907.29675,326706144253.8186
2022-03-14,36.47887,499641.69041096047,333008814633.5853,326742689031.16095
2022-03-15,36.691464,499697.2000000016,332988235359.8739,326779233808.5033
2022-03-16,36.677522,499752.7095890427,332967656086.1625,326815778585.84564
2022-03-17,36.704654,499808.2191780838,332947076812.45105,326852323363.188
2022-03-18,36.899891,499863.72876712494,332926497538.7396,326888868140.53033
2022-03-19,36.82765,499919.23835616605,332905918265.0282,326925412917.8727
2022-03-20,36.82765,499974.7479452072,332885338991.3168,326961957695.215
2022-03-21,36.821344,500030.2575342483,332864759717.60535,326998502472.5574
2022-03-22,37.047028,500085.7671232894,332844180443.8939,327035047249.8997
2022-03-23,36.918939,500141.2767123305,332823601170.1825,327071592027.24207
2022-03-24,37.038077,500196.78630137164,332803021896.47107,327108136804.5844
2022-03-25,36.866953,500252.29589041276,332782442622.75964,327144681581.92676
2022-03-26,36.888888,500307.8054794539,332761863349.0482,327181226359.2691
2022-03-27,36.908147,500363.315068495,332741284075.3368,327217771136.61145
2022-03-28,37.156893,500418.8246575361,332720704801.62537,327254315913.9538
2022-03-29,37.127724,500474.33424657723,332700125527.91394,327290860691.29614
