,Rate,Gdp,Import,Export
2022-03-15,390.718532,9781.00000000003,5895750799.01965,4096789684.3394504
2022-03-16,391.258664,9783.972602739756,5894960056.215943,4096305152.699162
2022-03-17,394.222189,9786.945205479482,5894169313.412236,4095820621.0588737
2022-03-18,396.283355,9789.917808219208,5893378570.608529,4095336089.4185853
2022-03-19,394.932975,9792.890410958935,5892587827.804822,4094851557.778297
2022-03-20,394.932975,9795.863013698661,5891797085.001115,4094367026.1380086
2022-03-21,394.389969,9798.835616438388,5891006342.197408,4093882494.4977202
2022-03-22,392.747709,9801.808219178114,5890215599.393701,4093397962.857432
2022-03-23,393.522535,9804.78082191784,5889424856.5899935,4092913431.2171435
2022-03-24,392.635391,9807.753424657567,5888634113.786286,4092428899.576855
2022-03-25,393.067572,9810.726027397293,5887843370.982579,4091944367.936567
2022-03-26,392.113421,9813.69863013702,5887052628.178872,4091459836.2962785
2022-03-27,392.113421,9816.671232876746,5886261885.375165,4090975304.65599
2022-03-28,392.583703,9819.643835616473,5885471142.571458,4090490773.015702
2022-03-29,395.506344,9822.616438356199,5884680399.767751,4090006241.3754134
2022-03-30,398.144101,9825.589041095925,5883889656.964044,4089521709.735125
2022-03-31,395.60932,9828.561643835652,5883098914.1603365,4089037178.0948367
2022-04-01,394.25259,9831.534246575378,5882308171.356629,4088552646.4545484
2022-04-02,394.429575,9834.506849315105,5881517428.552922,4088068114.81426
2022-04-03,394.430755,9837.479452054831,5880726685.749215,4087583583.1739717
2022-04-04,391.717837,9840.452054794558,5879935942.945508,4087099051.5336833
2022-04-05,389.287211,9843.424657534284,5879145200.141801,4086614519.893395
2022-04-06,389.589103,9846.39726027401,5878354457.338094,4086129988.2531066
2022-04-07,389.396297,9849.369863013737,5877563714.534387,4085645456.6128182
2022-04-08,387.798794,9852.342465753463,5876772971.7306795,4085160924.97253
2022-04-09,388.26679,9855.31506849319,5875982228.926972,4084676393.3322415
2022-04-10,388.26679,9858.287671232916,5875191486.123265,4084191861.691953
2022-04-11,388.613561,9861.260273972643,5874400743.319558,4083707330.051665
2022-04-12,388.440235,9864.232876712369,5873610000.515851,4083222798.4113765
2022-04-13,386.468057,9867.205479452095,5872819257.712144,4082738266.771088
2022-04-14,388.605133,9870.178082191822,5872028514.908437,4082253735.1308
2022-04-15,385.858047,9873.150684931548,5871237772.10473,4081769203.4905114
