,Rate,Gdp,Import,Export
2022-12-08,7549.643943,43041.39726027302,17336529716.254852,18343477159.173203
2022-12-09,7502.835754,43044.589041094936,17338935257.108955,18353367596.2874
2022-12-10,7531.234054,43047.78082191685,17341340797.96306,18363258033.401596
2022-12-11,7537.149942,43050.972602738766,17343746338.81716,18373148470.515793
2022-12-12,7518.358195,43054.16438356068,17346151879.671265,18383038907.62999
2022-12-13,7460.391913,43057.356164382596,17348557420.525368,18392929344.744186
2022-12-14,7626.12139,43060.54794520451,17350962961.37947,18402819781.858383
2022-12-15,7699.427343,43063.739726026426,17353368502.233574,18412710218.97258
2022-12-16,7652.242217,43066.93150684834,17355774043.087677,18422600656.086777
2022-12-17,7648.360111,43070.123287670256,17358179583.94178,18432491093.200974
2022-12-18,7673.221189,43073.31506849217,17360585124.795883,18442381530.31517
2022-12-19,7669.320943,43076.506849314086,17362990665.649986,18452271967.429367
2022-12-20,7686.401125,43079.698630136,17365396206.50409,18462162404.543564
2022-12-21,7654.041873,43082.890410957916,17367801747.358192,18472052841.65776
2022-12-22,7627.906237,43086.08219177983,17370207288.212296,18481943278.771957
2022-12-23,7687.637304,43089.273972601746,17372612829.0664,18491833715.886154
2022-12-24,7793.515524,43092.46575342366,17375018369.9205,18501724153.00035
2022-12-25,7795.178311,43095.657534245576,17377423910.774605,18511614590.114548
2022-12-26,7795.226735,43098.84931506749,17379829451.628708,18521505027.228745
2022-12-27,7775.804634,43102.041095889406,17382234992.48281,18531395464.34294
2022-12-28,7780.696167,43105.23287671132,17384640533.336914,18541285901.457138
2022-12-29,7780.454259,43108.424657533236,17387046074.191017,18551176338.571335
2022-12-30,7835.770645,43111.61643835515,17389451615.04512,18561066775.68553
2022-12-31,7899.475702,43114.808219177066,17391857155.899223,18570957212.79973
2023-01-01,7899.475702,43118.0,17394262696.7533,18580847649.9137
2023-01-02,7878.731288,43120.386301369865,17394877097.446014,18577392162.498375
2023-01-03,7859.137668,43122.77260273973,17395491498.13873,18573936675.08305
2023-01-04,7739.271237,43125.158904109594,17396105898.831444,18570481187.667725
2023-01-05,7744.357572,43127.54520547946,17396720299.52416,18567025700.2524
2023-01-06,7706.57439,43129.93150684932,17397334700.216873,18563570212.837074
2023-01-07,7816.92619,43132.31780821919,17397949100.909588,18560114725.42175
2023-01-08,7816.92619,43134.70410958905,17398563501.602303,18556659238.006424
2023-01-09,7872.416925,43137.09041095892,17399177902.295017,18553203750.5911
2023-01-10,7862.868572,43139.47671232878,17399792302.987732,18549748263.175774
2023-01-11,7876.981428,43141.86301369865,17400406703.680447,18546292775.76045
2023-01-12,7931.003266,43144.24931506851,17401021104.37316,18542837288.345123
2023-01-13,8012.351094,43146.635616438376,17401635505.065876,18539381800.9298
2023-01-14,8022.428168,43149.02191780824,17402249905.75859,18535926313.514473
