,Rate,Gdp,Import,Export
2022-06-30,2435.795375,76621.49315068597,15717543023.960934,12969392554.506315
2022-07-01,2442.959428,76635.095890412,15722400807.953583,12974856781.642437
2022-07-02,2427.771789,76648.69863013804,15727258591.946232,12980321008.778559
2022-07-03,2427.771789,76662.30136986407,15732116375.93888,12985785235.91468
2022-07-04,2431.178588,76675.9041095901,15736974159.93153,12991249463.050802
2022-07-05,2433.605022,76689.50684931614,15741831943.92418,12996713690.186924
2022-07-06,2395.147907,76703.10958904217,15746689727.916828,13002177917.323046
2022-07-07,2375.331045,76716.7123287682,15751547511.909477,13007642144.459167
2022-07-08,2369.884976,76730.31506849424,15756405295.902126,13013106371.59529
2022-07-09,2376.368058,76743.91780822027,15761263079.894775,13018570598.731411
2022-07-10,2364.526184,76757.5205479463,15766120863.887424,13024034825.867533
2022-07-11,2364.526184,76771.12328767234,15770978647.880074,13029499053.003654
2022-07-12,2353.096257,76784.72602739837,15775836431.872723,13034963280.139776
2022-07-13,2341.328981,76798.3287671244,15780694215.865372,13040427507.275898
2022-07-14,2337.950172,76811.93150685044,15785551999.85802,13045891734.41202
2022-07-15,2334.953934,76825.53424657647,15790409783.85067,13051355961.548141
2022-07-16,2352.27597,76839.1369863025,15795267567.843319,13056820188.684263
2022-07-17,2348.49115,76852.73972602854,15800125351.835968,13062284415.820385
2022-07-18,2354.362174,76866.34246575457,15804983135.828617,13067748642.956507
2022-07-19,2365.080513,76879.9452054806,15809840919.821266,13073212870.092628
2022-07-20,2385.909708,76893.54794520664,15814698703.813915,13078677097.22875
2022-07-21,2375.071903,76907.15068493267,15819556487.806564,13084141324.364872
2022-07-22,2381.81544,76920.7534246587,15824414271.799213,13089605551.500994
2022-07-23,2381.924881,76934.35616438474,15829272055.791862,13095069778.637115
2022-07-24,2371.96743,76947.95890411077,15834129839.784512,13100534005.773237
2022-07-25,2379.713392,76961.5616438368,15838987623.77716,13105998232.909359
2022-07-26,2382.480963,76975.16438356283,15843845407.76981,13111462460.04548
2022-07-27,2364.462017,76988.76712328887,15848703191.762459,13116926687.181602
2022-07-28,2377.541996,77002.3698630149,15853560975.755108,13122390914.317724
2022-07-29,2377.389078,77015.97260274093,15858418759.747757,13127855141.453846
2022-07-30,2382.534218,77029.57534246697,15863276543.740406,13133319368.589968
2022-07-31,2382.534218,77043.178082193,15868134327.733055,13138783595.72609
2022-08-01,2382.498089,77056.78082191903,15872992111.725704,13144247822.862211
2022-08-02,2391.03094,77070.38356164507,15877849895.718353,13149712049.998333
2022-08-03,2369.328573,77083.9863013711,15882707679.711002,13155176277.134455
2022-08-04,2368.726761,77097.58904109713,15887565463.703651,13160640504.270576
2022-08-05,2389.71157,77111.19178082317,15892423247.6963,13166104731.406698
2022-08-06,2375.050607,77124.7945205492,15897281031.68895,13171568958.54282
2022-08-07,2386.296115,77138.39726027523,15902138815.681599,13177033185.678942
2022-08-08,2371.790782,77152.00000000127,15906996599.674248,13182497412.815063
2022-08-09,2378.002138,77165.6027397273,15911854383.666897,13187961639.951185
2022-08-10,2380.770413,77179.20547945333,15916712167.659546,13193425867.087307
2022-08-11,2401.783674,77192.80821917937,15921569951.652195,13198890094.223429
2022-08-12,2405.786813,77206.4109589054,15926427735.644844,13204354321.35955
2022-08-13,2393.452221,77220.01369863143,15931285519.637493,13209818548.495672
2022-08-14,2393.452221,77233.61643835747,15936143303.630142,13215282775.631794
2022-08-15,2392.898982,77247.2191780835,15941001087.622791,13220747002.767916
2022-08-16,2371.673703,77260.82191780953,15945858871.61544,13226211229.904037
2022-08-17,2371.304131,77274.42465753556,15950716655.60809,13231675457.04016
2022-08-18,2371.916166,77288.0273972616,15955574439.600739,13237139684.176281
2022-08-19,2352.43097,77301.63013698763,15960432223.593388,13242603911.312403
2022-08-20,2341.75374,77315.23287671366,15965290007.586037,13248068138.448524
2022-08-21,2345.45733,77328.8356164397,15970147791.578686,13253532365.584646
2022-08-22,2340.179175,77342.43835616573,15975005575.571335,13258996592.720768
2022-08-23,2316.46812,77356.04109589176,15979863359.563984,13264460819.85689
2022-08-24,2323.364336,77369.6438356178,15984721143.556633,13269925046.993011
2022-08-25,2322.395133,77383.24657534383,15989578927.549282,13275389274.129133
2022-08-26,2323.912894,77396.84931506986,15994436711.541931,13280853501.265255
2022-08-27,2325.780123,77410.4520547959,15999294495.53458,13286317728.401377
2022-08-28,2335.686827,77424.05479452193,16004152279.52723,13291781955.537498
2022-08-29,2329.778992,77437.65753424796,16009010063.519878,13297246182.67362
2022-08-30,2333.683423,77451.260273974,16013867847.512527,13302710409.809742
2022-08-31,2337.762338,77464.86301370003,16018725631.505177,13308174636.945864
2022-09-01,2340.419915,77478.46575342606,16023583415.497826,13313638864.081985
2022-09-02,2321.726114,77492.0684931521,16028441199.490475,13319103091.218107
2022-09-03,2321.134543,77505.67123287813,16033298983.483124,13324567318.354229
2022-09-04,2321.134543,77519.27397260416,16038156767.475773,13330031545.49035
2022-09-05,2313.176792,77532.8767123302,16043014551.468422,13335495772.626472
2022-09-06,2320.5943,77546.47945205623,16047872335.461071,13340959999.762594
2022-09-07,2307.994281,77560.08219178226,16052730119.45372,13346424226.898716
2022-09-08,2330.952219,77573.6849315083,16057587903.44637,13351888454.034838
2022-09-09,2336.368886,77587.28767123433,16062445687.439018,13357352681.17096
2022-09-10,2367.391853,77600.89041096036,16067303471.431667,13362816908.307081
2022-09-11,2367.872615,77614.4931506864,16072161255.424316,13368281135.443203
2022-09-12,2348.995394,77628.09589041243,16077019039.416965,13373745362.579325
2022-09-13,2359.194802,77641.69863013846,16081876823.409615,13379209589.715446
2022-09-14,2325.778911,77655.3013698645,16086734607.402264,13384673816.851568
2022-09-15,2323.842625,77668.90410959053,16091592391.394913,13390138043.98769
2022-09-16,2329.309766,77682.50684931656,16096450175.387562,13395602271.123812
2022-09-17,2336.155378,77696.1095890426,16101307959.38021,13401066498.259933
2022-09-18,2308.234358,77709.71232876863,16106165743.37286,13406530725.396055
2022-09-19,2308.729821,77723.31506849466,16111023527.365509,13411994952.532177
2022-09-20,2311.47215,77736.91780822069,16115881311.358158,13417459179.668299
2022-09-21,2325.129319,77750.52054794673,16120739095.350807,13422923406.80442
2022-09-22,2292.443843,77764.12328767276,16125596879.343456,13428387633.940542
2022-09-23,2294.259637,77777.72602739879,16130454663.336105,13433851861.076664
2022-09-24,2257.685718,77791.32876712483,16135312447.328754,13439316088.212786
2022-09-25,2273.882121,77804.93150685086,16140170231.321404,13444780315.348907
2022-09-26,2257.150355,77818.53424657689,16145028015.314053,13450244542.48503
2022-09-27,2242.04997,77832.13698630292,16149885799.306702,13455708769.621151
2022-09-28,2235.505931,77845.73972602896,16154743583.29935,13461172996.757273
2022-09-29,2263.135776,77859.34246575499,16159601367.292,13466637223.893394
2022-09-30,2290.979707,77872.94520548102,16164459151.284649,13472101451.029516
2022-10-01,2284.514692,77886.54794520706,16169316935.277298,13477565678.165638
2022-10-02,2284.514692,77900.15068493309,16174174719.269947,13483029905.30176
2022-10-03,2281.618387,77913.75342465912,16179032503.262596,13488494132.437881
2022-10-04,2293.277679,77927.35616438516,16183890287.255245,13493958359.574003
2022-10-05,2325.755725,77940.95890411119,16188748071.247894,13499422586.710125
2022-10-06,2316.589511,77954.56164383722,16193605855.240543,13504886813.846247
2022-10-07,2282.481584,77968.16438356326,16198463639.233192,13510351040.982368
2022-10-08,2271.398474,77981.76712328929,16203321423.225842,13515815268.11849
2022-10-09,2284.414057,77995.36986301532,16208179207.21849,13521279495.254612
2022-10-10,2269.288406,78008.97260274136,16213036991.21114,13526743722.390734
2022-10-11,2264.745547,78022.57534246739,16217894775.203789,13532207949.526855
2022-10-12,2260.270357,78036.17808219342,16222752559.196438,13537672176.662977
2022-10-13,2263.253158,78049.78082191946,16227610343.189087,13543136403.799099
2022-10-14,2273.56811,78063.38356164549,16232468127.181736,13548600630.93522
2022-10-15,2268.374174,78076.98630137152,16237325911.174385,13554064858.071342
2022-10-16,2268.374174,78090.58904109756,16242183695.167034,13559529085.207464
2022-10-17,2271.345107,78104.19178082359,16247041479.159683,13564993312.343586
2022-10-18,2296.597896,78117.79452054962,16251899263.152332,13570457539.479708
2022-10-19,2299.76836,78131.39726027565,16256757047.144981,13575921766.61583
2022-10-20,2277.332535,78145.00000000169,16261614831.13763,13581385993.751951
2022-10-21,2279.871019,78158.60273972772,16266472615.13028,13586850220.888073
2022-10-22,2297.716458,78172.20547945375,16271330399.122929,13592314448.024195
2022-10-23,2273.894292,78185.80821917979,16276188183.115578,13597778675.160316
2022-10-24,2298.011903,78199.41095890582,16281045967.108227,13603242902.296438
2022-10-25,2305.452945,78213.01369863185,16285903751.100876,13608707129.43256
2022-10-26,2323.216056,78226.61643835789,16290761535.093525,13614171356.568682
2022-10-27,2352.406668,78240.21917808392,16295619319.086174,13619635583.704803
2022-10-28,2323.288334,78253.82191780995,16300477103.078823,13625099810.840925
2022-10-29,2325.424139,78267.42465753599,16305334887.071472,13630564037.977047
2022-10-30,2325.424139,78281.02739726202,16310192671.064121,13636028265.113169
2022-10-31,2323.167706,78294.63013698805,16315050455.05677,13641492492.24929
2022-11-01,2305.544384,78308.23287671409,16319908239.04942,13646956719.385412
2022-11-02,2302.834555,78321.83561644012,16324766023.042068,13652420946.521534
2022-11-03,2289.203298,78335.43835616615,16329623807.034718,13657885173.657656
2022-11-04,2271.641919,78349.04109589219,16334481591.027367,13663349400.793777
2022-11-05,2328.89938,78362.64383561822,16339339375.020016,13668813627.9299
2022-11-06,2284.705266,78376.24657534425,16344197159.012665,13674277855.066021
2022-11-07,2289.368101,78389.84931507029,16349054943.005314,13679742082.202143
2022-11-08,2336.778741,78403.45205479632,16353912726.997963,13685206309.338264
2022-11-09,2347.788819,78417.05479452235,16358770510.990612,13690670536.474386
2022-11-10,2335.987834,78430.65753424838,16363628294.983261,13696134763.610508
2022-11-11,2376.403195,78444.26027397442,16368486078.97591,13701598990.74663
2022-11-12,2418.71008,78457.86301370045,16373343862.96856,13707063217.882751
2022-11-13,2401.862961,78471.46575342648,16378201646.961208,13712527445.018873
2022-11-14,2392.965314,78485.06849315252,16383059430.953857,13717991672.154995
2022-11-15,2407.064024,78498.67123287855,16387917214.946507,13723455899.291117
2022-11-16,2412.667762,78512.27397260458,16392774998.939156,13728920126.427238
2022-11-17,2423.714599,78525.87671233062,16397632782.931805,13734384353.56336
2022-11-18,2417.244011,78539.47945205665,16402490566.924454,13739848580.699482
2022-11-19,2412.570278,78553.08219178268,16407348350.917103,13745312807.835604
2022-11-20,2412.570278,78566.68493150872,16412206134.909752,13750777034.971725
2022-11-21,2407.474647,78580.28767123475,16417063918.902401,13756241262.107847
2022-11-22,2389.675045,78593.89041096078,16421921702.89505,13761705489.243969
2022-11-23,2405.872264,78607.49315068682,16426779486.8877,13767169716.38009
2022-11-24,2427.271328,78621.09589041285,16431637270.880348,13772633943.516212
2022-11-25,2425.384422,78634.69863013888,16436495054.872997,13778098170.652334
2022-11-26,2428.650661,78648.30136986492,16441352838.865646,13783562397.788456
2022-11-27,2428.650661,78661.90410959095,16446210622.858295,13789026624.924578
2022-11-28,2419.82747,78675.50684931698,16451068406.850945,13794490852.0607
2022-11-29,2413.39186,78689.10958904302,16455926190.843594,13799955079.196821
2022-11-30,2409.701177,78702.71232876905,16460783974.836243,13805419306.332943
2022-12-01,2432.587799,78716.31506849508,16465641758.828892,13810883533.469065
2022-12-02,2452.620295,78729.91780822111,16470499542.82154,13816347760.605186
2022-12-03,2458.246991,78743.52054794715,16475357326.81419,13821811987.741308
2022-12-04,2460.41849,78757.12328767318,16480215110.806839,13827276214.87743
2022-12-05,2459.49998,78770.72602739921,16485072894.799488,13832740442.013552
2022-12-06,2448.833777,78784.32876712525,16489930678.792137,13838204669.149673
2022-12-07,2440.225143,78797.93150685128,16494788462.784786,13843668896.285795
2022-12-08,2451.330369,78811.53424657731,16499646246.777435,13849133123.421917
2022-12-09,2461.52582,78825.13698630335,16504504030.770084,13854597350.558039
2022-12-10,2461.755331,78838.73972602938,16509361814.762733,13860061577.69416
2022-12-11,2461.241618,78852.34246575541,16514219598.755383,13865525804.830282
2022-12-12,2455.10521,78865.94520548145,16519077382.748032,13870990031.966404
2022-12-13,2457.789158,78879.54794520748,16523935166.74068,13876454259.102526
2022-12-14,2478.240612,78893.15068493351,16528792950.73333,13881918486.238647
2022-12-15,2489.432299,78906.75342465955,16533650734.725979,13887382713.37477
2022-12-16,2481.061767,78920.35616438558,16538508518.718628,13892846940.510891
2022-12-17,2471.254492,78933.95890411161,16543366302.711277,13898311167.647013
2022-12-18,2482.254505,78947.56164383765,16548224086.703926,13903775394.783134
2022-12-19,2480.992792,78961.16438356368,16553081870.696575,13909239621.919256
2022-12-20,2473.114988,78974.76712328971,16557939654.689224,13914703849.055378
2022-12-21,2477.898617,78988.36986301575,16562797438.681873,13920168076.1915
2022-12-22,2473.875762,79001.97260274178,16567655222.674522,13925632303.327621
2022-12-23,2472.565105,79015.57534246781,16572513006.667171,13931096530.463743
2022-12-24,2489.323929,79029.17808219384,16577370790.65982,13936560757.599865
2022-12-25,2489.855039,79042.78082191988,16582228574.65247,13942024984.735987
2022-12-26,2489.870101,79056.38356164591,16587086358.645119,13947489211.872108
2022-12-27,2482.567206,79069.98630137194,16591944142.637768,13952953439.00823
2022-12-28,2480.718512,79083.58904109798,16596801926.630417,13958417666.144352
2022-12-29,2477.844905,79097.19178082401,16601659710.623066,13963881893.280474
2022-12-30,2486.750111,79110.79452055004,16606517494.615715,13969346120.416595
2022-12-31,2501.474163,79124.39726027608,16611375278.608364,13974810347.552717
2023-01-01,2501.474163,79138.0,16616233062.6007,
2023-01-02,2494.90478,79140.8301369863,16617507911.197744,
2023-01-03,2488.660827,79143.66027397261,16618782759.794788,
2023-01-04,2461.681503,79146.49041095891,16620057608.391832,
2023-01-05,2474.428731,79149.32054794522,16621332456.988876,
2023-01-06,2454.60788,79152.15068493152,16622607305.58592,
2023-01-07,2492.134676,79154.98082191782,16623882154.182964,
2023-01-08,2492.134676,79157.81095890413,16625157002.780008,
2023-01-09,2509.349121,79160.64109589043,16626431851.377052,
2023-01-10,2503.085428,79163.47123287673,16627706699.974096,
2023-01-11,2504.94052,79166.30136986304,16628981548.57114,
2023-01-12,2511.52355,79169.13150684934,16630256397.168184,
2023-01-13,2531.961816,79171.96164383565,16631531245.765228,
2023-01-14,2534.034035,79174.79178082195,16632806094.362272,
2023-01-15,2525.504663,79177.62191780825,16634080942.959316,
2023-01-16,2521.839248,79180.45205479456,16635355791.55636,
2023-01-17,2526.002805,79183.28219178086,16636630640.153404,
2023-01-18,2515.506787,79186.11232876717,16637905488.750448,
2023-01-19,2517.950477,79188.94246575347,16639180337.347492,
2023-01-20,2527.281826,79191.77260273977,16640455185.944536,
2023-01-21,2539.688829,79194.60273972608,16641730034.54158,
2023-01-22,2539.837138,79197.43287671238,16643004883.138624,
2023-01-23,2538.26332,79200.26301369868,16644279731.735668,
2023-01-24,2535.362016,79203.09315068499,16645554580.332712,
2023-01-25,2538.176477,79205.92328767129,16646829428.929756,
2023-01-26,2547.235977,79208.7534246576,16648104277.5268,
2023-01-27,2540.996895,79211.5835616439,16649379126.123844,
2023-01-28,2543.081567,79214.4136986302,16650653974.720888,
2023-01-29,2544.32944,79217.24383561651,16651928823.317932,
2023-01-30,2543.999184,79220.07397260281,16653203671.914976,
2023-01-31,2530.547768,79222.90410958912,16654478520.51202,
2023-02-01,2532.442086,79225.73424657542,16655753369.109064,
2023-02-02,2568.903018,79228.56438356172,16657028217.706108,
2023-02-03,2541.079689,79231.39452054803,16658303066.303152,
2023-02-04,2532.617915,79234.22465753433,16659577914.900196,
2023-02-05,2556.169834,79237.05479452063,16660852763.49724,
2023-02-06,2546.603147,79239.88493150694,16662127612.094284,
2023-02-07,2502.898086,79242.71506849324,16663402460.691328,
2023-02-08,2502.656166,79245.54520547955,16664677309.288372,
2023-02-09,2499.572151,79248.37534246585,16665952157.885416,
2023-02-10,2502.816747,79251.20547945215,16667227006.48246,
2023-02-11,2502.540297,79254.03561643846,16668501855.079504,
2023-02-12,2500.001099,79256.86575342476,16669776703.676548,
2023-02-13,2493.093131,79259.69589041107,16671051552.273592,
2023-02-14,2502.709512,79262.52602739737,16672326400.870636,
2023-02-15,2503.031166,79265.35616438367,16673601249.46768,
2023-02-16,2500.74875,79268.18630136998,16674876098.064724,
2023-02-17,2493.949313,79271.01643835628,16676150946.661768,
2023-02-18,2508.441106,79273.84657534258,16677425795.258812,
2023-02-19,2485.086776,79276.67671232889,16678700643.855856,
2023-02-20,2483.567741,79279.50684931519,16679975492.4529,
2023-02-21,2490.495151,79282.3369863015,16681250341.049944,
2023-02-22,2484.047951,79285.1671232878,16682525189.646988,
2023-02-23,2474.138875,79287.9972602741,16683800038.244032,
2023-02-24,2471.963054,79290.82739726041,16685074886.841076,
2023-02-25,2475.786504,79293.65753424671,16686349735.43812,
2023-02-26,2474.217191,79296.48767123302,16687624584.035164,
2023-02-27,2466.126197,79299.31780821932,16688899432.632208,
2023-02-28,2474.789853,79302.14794520562,16690174281.229252,
2023-03-01,2464.492075,79304.97808219193,16691449129.826296,
